"X","user_username","text","tweet_id","lang","sourcetweet_type","quote_count"
26850,"MYARAISETeam","We are proud to support and celebrate Neurodiversity Celebration Week this week! Visit the below website for all sorts of helpful resources for schools, colleges, universities, parents, carers and workplaces 💡
#NDCW20222 ",1507296453248573440,"en","999",0
26882,"highlandradio","This week on Highland we are highlighting Neurodiversity Celebration Week. Patrick Sharkey speaks to different Neurodivergent people about the challenges they have overcome in daily life.
Ep4 - Dyslexia
#dyslexia #NeurodiversityWeek
",1507292833451069440,"en","999",0
26939,"RussoMarketing","March 21 to 27 is #neurodiversity celebration week. This is an initiative that challenges stereotypes and misconceptions about neurological differences. It aims to transform how neurodivergent individuals are perceived and supported.

Let's celebrate different minds 💖 ",1507308572773867520,"en","999",0
26951,"UCFB_WC_SE","Autism and ADHD are types of neurodiversity.
Find out more about autism by watching the National Autistic Society’s film narrated by Alan Gardner, the Autistic Gardener
",1507308076717727744,"en","999",0
27135,"TimekeepingLib","This museum is remarkable and worthy of a great deal of attention: celebrate #Neurodiversity #neurodiversitycelebrationweek @NCWeek 

#horology #horologicallib #horologicalmus #timekeepinglib #timekepeingmus #Neurodiversity  #neurodiversityweek @NCWeek",1507327688427687936,"en","999",0
27145,"sendunlocked","Celebrating Neurodiversity...

",1507326662576332800,"en","999",0
27218,"pehollis","It's Neurodiversity Celebration Week! ",1507347121363636224,"en","999",0
27270,"jaime_a_heidel","I Think I Might Be Autistic - A Guide to Autism Spectrum Diagnosis: #book #books #read #reading #autism #autistic #actuallyautistic #spectrum #neurodivergent #neurodiversity #affiliate Please RT ",1507337262761226240,"en","999",0
27282,"WestDevon_BC","It's Neurodiversity Celebration Week! Did you know that 15% of UK residents are neurodiverse? 

Use our @reciteme accessibility tools under 'Enable Accessibility Tools' 
at to customise our website to your needs.

#NeurodiversityCelebrationWeek #Inclusion ",1507335747870904320,"en","999",0
27286,"EggStevey","We are honored and proud to have been awarded runner up at the Genius Within Awards 2022 as the ‘Most Inclusive Employer’ for neurodiversity. It's a pleasure to receive this recognition as we embark on the celebrations of #neurodiversity week. 

",1507335270387142656,"en","999",0
27287,"SouthHams_DC","It's Neurodiversity Celebration Week! Did you know that 15% of UK residents are neurodiverse? 

Use our @reciteme accessibility tools under 'Enable Accessibility Tools' 
at to customise our website to your needs.

#NeurodiversityCelebrationWeek #Inclusion ",1507335244353097728,"en","999",0
27323,"theGwordfilm","Our partner Our Gifted Kids is hosting a series of podcasts this week, featuring many experts &amp; thought leaders from this community. 

Check it out: 👉 w/ @intergifted @jenharveysalli4 @paulaprober @christianewells #gifted #neurodiversity #OurGiftedKids ",1507359900128591872,"en","999",0
27358,"aid_in_pa","10 days until our first #neurodiversity panel! 🎉

➡️ Register here for our Neurodiversity: Voices and View in 2022 panels: 🙋‍♀️  Apr 4th | Self-Advocates Panel
👨‍👨‍👧 Apr 11th | Families Panel
👨‍🏫  Apr 18th | Educators Panel

*All panels will be from noon-1pm. ",1507356688986296320,"en","999",0
27428,"theGwordfilm","Stay up to date with THE G WORD, sign up for our mailing list: 👉 #TheGWordFilm #gifted #education #documentary #film #gtchat #neurodiversity ",1507372232212897792,"en","999",0
27458,"Thrive_law","‘We need to admit that there is no standard brain,’

In recognition of #NeurodiversityCelebrationWeek here's a blog post particularly close to our hearts: 

Supporting Neurodiversity in the workplace – What is it &amp; why is it important? ",1507368470064902144,"en","999",0
27486,"ACEatUEL","In light of #NeurodiversityCelebrationWeek, discover how the @rix_centre at UEL is transforming lives. Developed with and for people with learning difficulties, their families, and support services - it offers innovative digital platforms and tools. 👉 ",1507364210765873152,"en","999",0
27487,"UELPsychLondon","In light of #NeurodiversityCelebrationWeek, discover how the @rix_centre at UEL is transforming lives. Developed with and for people with learning difficulties, their families, and support services - it offers innovative digital platforms and tools. 👉 ",1507364209499254784,"en","999",0
27488,"UEL_EduandCmty","In light of #NeurodiversityCelebrationWeek, discover how the @rix_centre at UEL is transforming lives. Developed with and for people with learning difficulties, their families, and support services - it offers innovative digital platforms and tools. 👉 ",1507364209490866176,"en","999",0
27489,"uel_hsb","In light of #NeurodiversityCelebrationWeek, discover how the @rix_centre at UEL is transforming lives. Developed with and for people with learning difficulties, their families, and support services - it offers innovative digital platforms and tools. 👉 ",1507364209448964096,"en","999",0
27495,"hughbaird","We are proud to be supporting Neurodiversity Celebration Week to celebrate our neurodiverse staff and students.  

@NCWeek #NeurodiversityWeek ",1507363675153190912,"en","999",0
27523,"NCWeek","🌟 Shout out to @ChapelEndE17 in London for registering to take part in Neurodiversity Celebration Week 2022 🌟

#NeurodiversityCelebrationWeek 
#NeurodiversityWeek ",1507385043555082240,"en","999",0
27531,"MissDoyleNPS","We made posters to show what we have learned about neurodiversity! #NeurodiversityCelebrationWeek ",1507384112419688448,"en","999",0
27538,"NCWeek","🌟 Shout out to @prestfelde in Shrewsbury for registering to take part in Neurodiversity Celebration Week 2022 🌟

#NeurodiversityCelebrationWeek 
#NeurodiversityWeek ",1507382724302151680,"en","999",0
27557,"ZomeDash","@FinSports2 @autismspeaks The puzzle piece is an outdated, offensive hate symbol, it's meaning is that we have a 'puzzling condition' that needs to be fixed so we fit in. The correct symbol for autism is the gold infinity, or rainbow infinity for general neurodiversity. #EndAutismSpeaks #ActuallyAutistic ",1507379999451537408,"en","999",0
27598,"EggStevey","Capco is proud to celebrate #neurodiversity and champion the acceptance and understanding of all kinds of different minds. ",1507398417064022016,"en","999",0
27614,"CareEpiphany","What Exactly is Neurodiversity? via @YouTube",1507396024679153664,"en","999",0
28021,"HastingsObs","“Neurodiversity makes me feel really comfortable with being different and realise that I am different not less.""
",1507451030270840832,"en","999",0
28022,"Chiobserver","“Neurodiversity makes me feel really comfortable with being different and realise that I am different not less.""
",1507451030233096192,"en","999",0
28023,"wscountytimes","“Neurodiversity makes me feel really comfortable with being different and realise that I am different not less.""
",1507451030027522048,"en","999",0
28024,"Eastbournenews","“Neurodiversity makes me feel really comfortable with being different and realise that I am different not less.""
",1507451028039675904,"en","999",0
28272,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507605342603018240,"en","999",0
28293,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507577061052932096,"en","999",0
28299,"sincerelyonyi","What is Neurodiversity? Fact And Fiction ",1507573189924331520,"en","999",0
28322,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507547807980400640,"en","999",0
28335,"ZomeDash","The puzzle piece is an outdated, offensive hate symbol, it's meaning is that we have a 'puzzling condition' that needs to be fixed so we fit in. The correct symbol for autism is the gold infinity, or rainbow infinity for general neurodiversity. #EndAutismSpeaks #ActuallyAutistic ",1507535460901568512,"en","999",0
28340,"ZomeDash","@Aut2mom The puzzle piece is an outdated, offensive hate symbol, it's meaning is that we have a 'puzzling condition' that needs to be fixed so we fit in. The correct symbol for autism is the gold infinity, or rainbow infinity for general neurodiversity. #EndAutismSpeaks #ActuallyAutistic ",1507533589910544384,"en","999",0
28350,"ADHD_Autism","Musician with ADHD wants rethink on neurodiversity in classical music industry    ",1507527446018543616,"en","999",0
28352,"abcbrisbane","Can I have a career in classical music? Why Sophia wants a rethink on neurodiversity ",1507523924564738048,"en","999",0
28358,"GDST","What Is Neurodiversity and Why Do We Need It? As part of #NeurodiversityCelebrationWeek we look at what the term means and why we should recognise &amp; value differences in thinking. #NeurodiversityWeek @NCWeek #Neurodiversity #inclusion

Read more 👉 🗞️ ",1507652336625369088,"en","999",1
28403,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507633272561537024,"en","999",0
28506,"AgricolaTheatre","The St Albans theatre group supporting neurodiversity on the stage ",1507663461014253568,"en","999",0
28509,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507661524936052736,"en","999",0
28532,"NahidAlaei","Can I have a career in classical music? Why Sophia wants a rethink on neurodiversity ",1.507654879334e+18,"en","999",0
28538,"CityUniLondon","This #NeurodiversityCelebrationWeek we're celebrating differences, raising awareness and empowering every individual ✨

Find out more: ",1507719299502379008,"en","999",0
28589,"jmbtutoringuk","A truly inspirational talk from Darren Clark @SWDyslexia From Fear to Fulfilment -  An Inspirational Story of Overcoming Adversity. 
#DyslexiaShow22 #Dyslexia #Neurodiversity ",1507699474067566592,"en","999",0
28620,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507689593025425408,"en","999",0
28639,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507746329551900672,"en","999",0
28688,"BedsCHS","#NeurodiversityCelebrationWeek is coming to a close, but our #DiagnosisSupportPack is available year-round to help the families and carers of those with a #neurodiversity diagnosis
#xi ",1.507734381863e+18,"en","999",0
28706,"ExpertWitness_","#MentalCapacity Assessments
We provide mental capacity assessments. Our #ExpertPsychologists have experience of #MentalHealth, Dementia, #BrainInjury #neurodiversity and related conditions such as #dyslexia, #dyspraxia, #ADHD, #LearningDisability and #autism. ",1507725564853030912,"en","999",0
28716,"simonlporter","Neurodiversity, Talent, and the Promise of Hybrid Work ",1507722793324056576,"en","999",0
28748,"FLYFLEDGLINGFLY","The St Albans theatre group supporting neurodiversity on the stage ",1507766098774568960,"en","999",0
28752,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507764873098412032,"en","999",0
28763,"LACEPartners","What is neurodiversity and how can HR be the champion of neurodiverse talent? We explore this and more in the latest HR on the Offensive podcast - ",1507761301560434688,"en","999",0
28791,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507755728714436608,"en","999",0
28833,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507802231722188800,"en","999",0
28867,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507793134780047360,"en","999",0
28915,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507773958782918656,"en","999",0
28949,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507821342636269568,"en","999",0
29039,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507860677041569792,"en","999",0
29075,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507840482856083456,"en","999",0
29101,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507925983877287936,"en","999",0
29139,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507907088814551040,"en","999",0
29150,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507898114367279104,"en","999",0
29161,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507888244763021312,"en","999",0
29169,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507879490428575744,"en","999",0
29183,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507991672164134912,"en","999",0
29208,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507972558636920832,"en","999",0
29228,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507953819136708608,"en","999",0
29241,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507944377951346688,"en","999",0
29253,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1507935187262443520,"en","999",0
29268,"WexfordEdCentre","Neurodiversity and the Sensory System 
Monday 28th March at 5:30 PM
Register here: ",1508044159134937088,"en","999",0
29274,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508038865612951552,"en","999",0
29282,"TimekeepingMus","On the final day of #neurodiversitycelebrationweek, I could not resist posting a link to this article: 

#horology #horologicallib #horologicalmus #timekeepinglib #timekepeingmus #Neurodiversity  #neurodiversityweek @NCWeek",1508033589316837376,"en","999",0
29287,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508029016527286272,"en","999",0
29350,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508085629720137728,"en","999",0
29368,"PsychToday","Being able to create one's own work environment through remote work could allow the unique abilities of neurodivergent people to flourish, writes @LudmilaPraslova. Here's how it works ",1508081656271310848,"en","999",0
29400,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508066466351955968,"en","999",0
29431,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508047559117344768,"en","999",0
29441,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508113690997891072,"en","999",0
29476,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508104237527359488,"en","999",0
29550,"MikeRichLive","Neurodiversity, Talent, and the Promise of Hybrid Work ",1508135197581225984,"en","999",0
29554,"ShaAlam25919291","📘✒️💛Every child has a right to an appropriate education that meets their needs, promotes high standards
📢👉👉See more information here:
👌🔥💥#neurodiversity #specialneeds #ehcp #parentsupport #parentingsupport #parent_education #special_educational ",1508134446863552512,"en","999",0
29557,"ShaAlam25919291","📘✒️💛Every child has a right to an appropriate education that meets their needs, promotes high standards
📢👉👉See more information here:
👌🔥💥#neurodiversity #specialneeds #ehcp #parentsupport #parentingsupport #parent_education #special_educational ",1508134278734917632,"en","999",0
29559,"ShaAlam25919291","📘✒️💛Every child has a right to an appropriate education that meets their needs, promotes high standards
📢👉👉See more information here:
👌🔥💥#neurodiversity #specialneeds #ehcp #parentsupport #parentingsupport #parent_education #special_educational ",1508134204583809024,"en","999",0
29561,"ShaAlam25919291","📘✒️💛Every child has a right to an appropriate education that meets their needs, promotes high standards
📢👉👉See more information here:
👌🔥💥#neurodiversity #specialneeds #ehcp #parentsupport #parentingsupport #parent_education #special_educational ",1508134132294946816,"en","999",0
29562,"ShaAlam25919291","📘✒️💛Every child has a right to an appropriate education that meets their needs, promotes high standards
📢👉👉See more information here:
👌🔥💥#neurodiversity #specialneeds #ehcp #parentsupport #parentingsupport #parent_education #special_educational ",1508134072513486848,"en","999",0
29564,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508132979847147520,"en","999",0
29565,"ShaAlam25919291","📘✒️💛Every child has a right to an appropriate education that meets their needs, promotes high standards
📢👉👉See more information here:
👌🔥💥#neurodiversity #specialneeds #ehcp #parentsupport #parentingsupport #parent_education #special_educational ",1508132858547761152,"en","999",0
29566,"ShaAlam25919291","📘✒️💛Every child has a right to an appropriate education that meets their needs, promotes high standards
📢👉👉See more information here:
👌🔥💥#neurodiversity #specialneeds #ehcp #parentsupport #parentingsupport #parent_education #special_educational ",1508132806286667776,"en","999",0
29571,"TimekeepingMus","Today marks the end of Neurodiversity Week ut we should always remember that it does take all kinds of minds to make society function and evolve.

#horology #horologicallib #horologicalmus #timekeepinglib #timekepeingmus #neurodiversityweek @NCWeek",1508130477579800576,"en","999",0
29636,"CaseyHedges2","The St Albans theatre group supporting neurodiversity on the stage ",1508167732902121472,"en","999",0
29676,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508152031340634112,"en","999",0
29678,"jaimegraceuk","Please join Neurodiverty Together Server

#cometogether #autism #ActuallyAutistic #autismcircle #neurodiversity #AutismAcceptance #AutismWorldwide #OnceAutisticAlwaysAutistic #discord #ADHD #ADD #OCD #neurodiversity #beyourself

 ",1508151253498576896,"en","999",0
29679,"DifferentlyMike","How your business can embrace neurodiversity ",1508150867018592256,"en","999",0
29767,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508180189947305984,"en","999",0
29769,"altait","12 books for kids with insight into autism and neurodiversity

#yourkidsnextread ",1508178559533293568,"en","999",0
29793,"GrahamYvonna","In this book, @kate_griggs highlights the brilliance of dyslexic thinking. She gave a TED talk, built an awesome website, and now this book:

This is Dyslexia: A DTK Book Review: #MadebyDyslexia #ThisIsDyslexia #KateGriggs #dyslexia #neurodiversity ",1.508173272223e+18,"en","999",0
29811,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508171018808049664,"en","999",0
29835,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508227618952388608,"en","999",0
29855,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508218465198481408,"en","999",0
29875,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508208915904966656,"en","999",0
29903,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508199467891179520,"en","999",0
29971,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508256775690141696,"en","999",0
29987,"DonELichterman","Musician with ADHD wants rethink on neurodiversity in classical music industry ",1508246930568237056,"en","999",0
30008,"DilberH","We are honored and proud to have been awarded runner up at the Genius Within Awards 2022 as the ‘Most Inclusive Employer’ for neurodiversity. It's a pleasure to receive this recognition as we embark on the celebrations of #neurodiversity week. 

",1508357738933403648,"en","999",0
30069,"LACEPartners","What is neurodiversity and how can HR be the champion of neurodiverse talent? We explore this and more in the latest HR on the Offensive podcast - ",1508340617331548160,"en","999",0
30154,"TrainTapscott","Did you know it’s #AutismAcceptanceWeek 28th March – 3rd April 2022? You can register for early access to Let’s Learn About Autism, a resource pack created by Autism Education Trust: #AutismAcceptanceWeek #Autism #AutismEducation",1508368338803732480,"en","999",0
30157,"HCCTraining","The competition for young people to celebrate Neurodiversity Week launched by @Hullccnews @JCYEB_Hull @HullFerens #NDWHull22 #NeurodiversityCelebrationWeek will be closing on 31st March Email charles.cracknell@hullcc.gov.uk for details. ",1508368294755020800,"en","999",0
30191,"WexfordEdCentre","Neurodiversity and the Sensory System 
Monday 28th March at 5:30 PM
Register here: ",1508361248303468544,"en","999",0
30228,"switchboard_ie","We are open this evening from 6.30pm to 9pm. Give us a call on 01 872 10 55

#lgbt #lgbtqia #helpline #neurodiversity #disability #support #listening #signposting",1508398493647335424,"en","999",0
30276,"LSEGplc","Delighted to celebrate the Neurodiversity community and recognise neurodivergent people and organisations. Genius Within’s Celebrating Neurodiversity Awards ceremony was held at LSEG along with a special event closing London’s Markets to mark the occasion. ",1508384055213051904,"en","999",0
30330,"ZomeDash","@AutismlandPenny The puzzle piece is an outdated, offensive hate symbol, it's meaning is that we have a 'puzzling condition' that needs to be fixed so we fit in. The correct symbol for autism is the gold infinity, or rainbow infinity for general neurodiversity. #EndAutismSpeaks #ActuallyAutistic",1508421633173856256,"en","999",0
30378,"rstopiak","We are honored and proud to have been awarded runner up at the Genius Within Awards 2022 as the ‘Most Inclusive Employer’ for neurodiversity. It's a pleasure to receive this recognition as we embark on the celebrations of #neurodiversity week. 

",1508412351846006784,"en","999",0
30423,"switchboard_ie","Tonight is our neurodiversity and disability night. Give us a call, we are open from 6.30pm to 9pm #lgbt #lgbtqia #helpline #neurodiversity #disability #support #listening #signposting",1508443799156056064,"en","999",0
30470,"DI_Leaders","Neurodiversity at Work 2022 - 24 May. Online one-seminar featuring 12 speakers sharing practical advice, including:
- @OriChand @avivaplc 
- @Aidan_Healy @LexxicLtd
- @BrissettBailey 
- Rachel Pears @RPCLaw
Details: #DILeaders #Inclusion #Neurodiversity ",1508434990232649728,"en","999",0
30550,"SomerYouthVoice","Today marks the start of #AutismAcceptanceWeek, a week where we celebrate neurodiversity and dispel some autism myths. ",1508454613531258880,"en","999",0
30717,"switchboard_ie","Our phone line is open until 9pm. 

#lgbt #lgbtqia #helpline #neurodiversity #disability #support #listening #signposting",1508496640256053248,"en","999",0
30747,"BedsCHS","If your child received a #neurodiversity diagnosis you may be wondering where to go to find support in your area. 
Our #DiagnosisSupportPack has signposts to any resources you may need! 
Just go to to get started! 
Tag someone who might find this useful 👇 ",1508489392880562176,"en","999",0
30752,"dannybrook734","Neurodiversity Network | Learn. Connect. Work. Achieve. ",1508489059617837056,"en","999",0
30831,"BeyondTheDoorTO","Autism-meet your child where they are, NOT where the world expects them to be #autism #asd #autismontario #autismspectrum #BeTheChange  #neurodiversity #endthestigma #autismparents #aba #autismawareness ",1508514859914252288,"en","999",0
31021,"WTGSFOX28","The Centers for Disease Control and Prevention estimates about 17% of children ages 3-17 have one or more developmental disabilities. ",1508587237201653760,"en","999",0
31139,"ABC13News","The Centers for Disease Control and Prevention estimates about 17% of children ages 3-17 have one or more developmental disabilities.
",1508742007346270208,"en","999",1
31208,"nathanwmarch","To celebrate #WorldAutismAcceptanceWeek, @lightyear_fdn have launched a film celebrating their work on inclusion in STEM. Scientist &amp; author @millzymai tells us about her journey with #Neurodiversity in #STEM and the work @lightyear_fdn does to make change
",1508723516392325120,"en","999",0
31294,"pstt_whyhow","To celebrate #WorldAutismAcceptanceWeek, @lightyear_fdn have launched a film celebrating their work on inclusion in STEM. Scientist &amp; author @millzymai tells us about her journey with #Neurodiversity in #STEM and the work @lightyear_fdn does to make change
",1508750815627907072,"en","999",0
31321,"tourettesaction","Help us be heard #TourettesWeMatter 
We want everyone to be able to access a timely diagnosis and treatment regardless of where they live in the U.K. We are calling on the Government to ensure this happens. 

#Tourettes #Tics #TS #TouretteSyndrome #TouretteAction #Neurodiversity ",1508791406537715712,"en","999",0
31324,"Investment_2020","Our autumn newsletter explores neurodiversity with a focus on autism and the many advantages autistic talent brings to the workplace.

Read here: ",1508791138735595520,"en","999",0
31385,"FritzBrenker","Only 21% of autistic people in the UK are in employment, yet 77% want to work. 

@autisticaUK CEO James Cusack was joined by Fujitsu experts to discuss the work we have been doing around #neurodiversity and employment. Watch the full webinar here: ",1508775488742952960,"en","999",0
31441,"superlocrian3","Musician with ADHD wants rethink on neurodiversity in classical music industry

#adhd #neurodiversity #classicalmusic #classical #music #neurodiverse #diversity",1508806973906632704,"en","999",0
31507,"AvgerinouVana","Negotiating the Neurodiversity Concept | Psychology Today ",1508791879898443776,"en","999",0
31547,"ExpertWitness_","#LearningDisability Assessments

We provide learning disability assessments for legal, education and employment purposes.  Our #ExpertPsychologists have experience of #neurodiversity and related conditions such as #dyslexia, #dyspraxia, #MentalIllness #ADHD, and #autism. ",1508828846824607744,"en","999",0
31586,"WLOS_13","CAROLINA MOMENT: The owner of Madam Clutterbuckets Neurodiverse Universe in Asheville made it her mission to bring inclusivity to the forefront of employment. ",1508818763080253440,"en","999",1
31623,"neurodiversiti","My plan is to shout about autism, disability, and neurodiversity as loudly and as often as I can. People deserve to belong and be accepted in all the aspects of community. And to have peace, wellness, and respect while doing it. We all need to learn this. I will not shut up.",1508855349213814784,"en","999",0
31640,"ScholasticIre","This Autism Acceptance Week, learn more about neurodiversity with important and exciting books from autistic authors.

#AutismAcceptanceWeek #AutismAwareness ",1508851478877900800,"en","999",0
31696,"jaimegraceuk","Please join Neurodiverty Together Server

#cometogether #autism #ActuallyAutistic #autismcircle #neurodiversity #AutismAcceptance #AutismWorldwide #OnceAutisticAlwaysAutistic #discord #ADHD #ADD #OCD #neurodiversity #beyourself

 ",1508838114558623744,"en","999",0
31697,"Hinshelwood_S","An increase in Google searches for ‘dyslexia at work’ and ‘ADHD workplace’ highlights the need to challenge the biggest neurodiversity myths in the workplace. - #mentalhealth #wellbeing ",1508837652321255424,"en","999",0
31741,"DyingMatters","""A funeral is overwhelming for anyone, but knowing the process, that I have control over certain elements would be helpful.""

Stephanie noticed there is little research into how death can affect those that are neurodivergent: #NeurodiversityCelebrationWeek",1508883014335541248,"en","999",0
31746,"ASHA_Marketing","The May/June issue of The ASHA Leader is dedicated to discussing #Ableism and #Neurodiversity. Be included, promote your brand, advertise. Space closes 4/15. Get more details: #audpeeps #AudPros #printmagazine #advertising @ASHAleader ",1508881712440397824,"en","999",0
31835,"RedmondMichael","What Does Neurodiversity Even Mean?  via @motherboard",1508906661527924736,"en","999",0
31975,"GallaudetDOIT","She is a full-time lecturer and Director of the Healthcare Interpreting Program at NTID/RIT in the Department of ASL and Interpreting Education. Her research interests include healthcare interpreting, expertise, aging and cognition, neurodiversity, and trauma-informed pedagogy.",1508927571454480384,"en","999",0
32215,"AmbitiousAutism","Our very own @ClareCaccavone, Employment Programme Director, will be speaking at the Progressing Neurodiversity at Work 2022 event on Thursday 31 March!

Join our Employ Autism Network! @IGPP_ #Employautism #Neurodiversity ",1509093091600441344,"en","999",0
32293,"HCCTraining","Don’t forget the competition for young people to celebrate Neurodiversity Week launched by @Hullccnews @JCYEB_Hull @HullFerens #NDWHull22 #NeurodiversityCelebrationWeek is closing tomorrow (31 March). ",1509123281173032960,"en","999",0
32323,"ZomeDash","@Autism_updates The puzzle piece is an outdated, offensive hate symbol, it's meaning is that we have a 'puzzling condition' that needs to be fixed so we fit in. The correct symbol for autism is the gold infinity, or rainbow infinity for general neurodiversity. #EndAutismSpeaks #ActuallyAutistic",1509114672347242496,"en","999",0
32391,"Investment_2020","Our autumn newsletter explores neurodiversity with a focus on autism and the many advantages autistic talent brings to the workplace.

Read here: ",1509153530006888448,"en","999",0
32590,"ChrisHLACE","What is neurodiversity and how can HR be the champion of neurodiverse talent? We explore this and more in the latest HR on the Offensive podcast - ",1509196007795576832,"en","999",0
32808,"NurseStandard","One in seven people in the UK are thought to be neurodiverse. 

Nursing Standard explores how a support network for nurses with conditions such as autism and dyslexia was set up to help staff thrive. 

#AutismAcceptanceWeek

",1509244461221654528,"en","999",0
